Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-06-21 00:00:00,Kenya,Kenya,KE,41.62,95.90,89.75,89.75,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-06-22 00:00:00,Kenya,Kenya,KE,41.97,96.27,89.66,89.66,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-06-23 00:00:00,Kenya,Kenya,KE,41.89,96.17,89.68,89.68,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-06-24 00:00:00,Kenya,Kenya,KE,41.64,95.97,89.74,89.74,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-06-25 00:00:00,Kenya,Kenya,KE,41.51,95.93,89.78,89.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-06-26 00:00:00,Kenya,Kenya,KE,39.73,93.24,90.22,90.22,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-06-27 00:00:00,Kenya,Kenya,KE,38.55,91.42,90.50,90.50,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-06-28 00:00:00,Kenya,Kenya,KE,41.28,95.31,89.83,89.83,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-06-29 00:00:00,Kenya,Kenya,KE,42.03,96.43,89.65,89.65,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-06-30 00:00:00,Kenya,Kenya,KE,42.03,96.52,89.65,89.65,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-01 00:00:00,Kenya,Kenya,KE,40.69,94.28,89.98,89.98,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-02 00:00:00,Kenya,Kenya,KE,40.24,93.40,90.09,90.09,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-03 00:00:00,Kenya,Kenya,KE,39.08,91.81,90.37,90.37,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-04 00:00:00,Kenya,Kenya,KE,37.94,89.92,90.65,90.65,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-05 00:00:00,Kenya,Kenya,KE,41.02,94.58,89.90,89.90,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-06 00:00:00,Kenya,Kenya,KE,41.19,94.77,89.85,89.85,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-07 00:00:00,Kenya,Kenya,KE,41.31,95.02,89.82,89.82,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-08 00:00:00,Kenya,Kenya,KE,41.12,94.81,89.87,89.87,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-09 00:00:00,Kenya,Kenya,KE,40.59,94.00,90.00,90.00,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-10 00:00:00,Kenya,Kenya,KE,38.92,91.37,90.41,90.41,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-11 00:00:00,Kenya,Kenya,KE,37.87,89.89,90.67,90.67,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-12 00:00:00,Kenya,Kenya,KE,40.74,94.07,89.96,89.96,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-13 00:00:00,Kenya,Kenya,KE,41.68,95.59,89.73,89.73,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-14 00:00:00,Kenya,Kenya,KE,41.66,95.68,89.74,89.74,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-15 00:00:00,Kenya,Kenya,KE,41.19,94.78,89.85,89.85,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-16 00:00:00,Kenya,Kenya,KE,40.61,93.92,90.00,90.00,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-17 00:00:00,Kenya,Kenya,KE,39.01,91.58,90.39,90.39,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-18 00:00:00,Kenya,Kenya,KE,38.00,90.04,90.64,90.64,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-19 00:00:00,Kenya,Kenya,KE,40.96,94.51,89.91,89.91,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-20 00:00:00,Kenya,Kenya,KE,41.60,95.45,89.75,89.75,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-21 00:00:00,Kenya,Kenya,KE,41.25,94.78,89.84,89.84,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-22 00:00:00,Kenya,Kenya,KE,40.92,94.33,89.92,89.92,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-23 00:00:00,Kenya,Kenya,KE,40.45,93.59,90.04,90.04,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-24 00:00:00,Kenya,Kenya,KE,39.54,92.51,90.26,90.26,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-25 00:00:00,Kenya,Kenya,KE,38.24,90.45,90.58,90.58,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-26 00:00:00,Kenya,Kenya,KE,40.72,94.11,89.97,89.97,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-27 00:00:00,Kenya,Kenya,KE,41.37,95.02,89.81,89.81,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-28 00:00:00,Kenya,Kenya,KE,41.24,94.81,89.84,89.84,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-29 00:00:00,Kenya,Kenya,KE,41.02,94.56,89.90,89.90,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-30 00:00:00,Kenya,Kenya,KE,40.63,93.95,89.99,89.99,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-07-31 00:00:00,Kenya,Kenya,KE,39.25,92.11,90.33,90.33,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-01 00:00:00,Kenya,Kenya,KE,37.36,89.17,90.80,90.80,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-02 00:00:00,Kenya,Kenya,KE,41.09,94.67,89.88,89.88,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-03 00:00:00,Kenya,Kenya,KE,41.96,96.13,89.66,89.66,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-04 00:00:00,Kenya,Kenya,KE,41.66,95.44,89.74,89.74,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-05 00:00:00,Kenya,Kenya,KE,41.27,94.87,89.83,89.83,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-06 00:00:00,Kenya,Kenya,KE,40.10,93.10,90.12,90.12,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-07 00:00:00,Kenya,Kenya,KE,38.72,91.12,90.46,90.46,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-08 00:00:00,Kenya,Kenya,KE,37.16,88.84,90.85,90.85,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-09 00:00:00,Kenya,Kenya,KE,41.26,95.18,89.84,89.84,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-10 00:00:00,Kenya,Kenya,KE,41.51,95.32,89.77,89.77,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-11 00:00:00,Kenya,Kenya,KE,41.50,95.31,89.78,89.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-12 00:00:00,Kenya,Kenya,KE,41.55,95.45,89.77,89.77,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-13 00:00:00,Kenya,Kenya,KE,40.55,93.73,90.01,90.01,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-14 00:00:00,Kenya,Kenya,KE,39.39,92.24,90.30,90.30,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-15 00:00:00,Kenya,Kenya,KE,37.84,89.75,90.68,90.68,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-16 00:00:00,Kenya,Kenya,KE,41.02,94.52,89.90,89.90,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-17 00:00:00,Kenya,Kenya,KE,41.76,95.63,89.71,89.71,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-18 00:00:00,Kenya,Kenya,KE,41.46,95.18,89.79,89.79,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-19 00:00:00,Kenya,Kenya,KE,41.28,94.92,89.83,89.83,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-20 00:00:00,Kenya,Kenya,KE,40.29,93.14,90.08,90.08,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-21 00:00:00,Kenya,Kenya,KE,38.45,90.45,90.53,90.53,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-22 00:00:00,Kenya,Kenya,KE,36.72,87.86,90.96,90.96,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-23 00:00:00,Kenya,Kenya,KE,41.34,95.19,89.82,89.82,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-24 00:00:00,Kenya,Kenya,KE,42.01,96.17,89.65,89.65,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-25 00:00:00,Kenya,Kenya,KE,41.97,96.10,89.66,89.66,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-26 00:00:00,Kenya,Kenya,KE,41.46,95.31,89.79,89.79,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-27 00:00:00,Kenya,Kenya,KE,40.34,93.70,90.06,90.06,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-28 00:00:00,Kenya,Kenya,KE,38.11,90.37,90.61,90.61,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-29 00:00:00,Kenya,Kenya,KE,36.97,88.75,90.89,90.89,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-30 00:00:00,Kenya,Kenya,KE,41.06,94.65,89.89,89.89,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-08-31 00:00:00,Kenya,Kenya,KE,41.19,94.49,89.85,89.85,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-01 00:00:00,Kenya,Kenya,KE,41.49,95.27,89.78,89.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-02 00:00:00,Kenya,Kenya,KE,41.51,95.40,89.78,89.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-03 00:00:00,Kenya,Kenya,KE,39.95,92.94,90.16,90.16,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-04 00:00:00,Kenya,Kenya,KE,38.58,91.15,90.50,90.50,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-05 00:00:00,Kenya,Kenya,KE,37.85,90.11,90.68,90.68,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-06 00:00:00,Kenya,Kenya,KE,41.33,95.34,89.82,89.82,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-07 00:00:00,Kenya,Kenya,KE,41.44,95.25,89.79,89.79,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-08 00:00:00,Kenya,Kenya,KE,41.29,94.87,89.83,89.83,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-09 00:00:00,Kenya,Kenya,KE,41.80,96.08,89.70,89.70,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-10 00:00:00,Kenya,Kenya,KE,41.06,94.98,89.89,89.89,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-11 00:00:00,Kenya,Kenya,KE,39.06,92.11,90.38,90.38,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-12 00:00:00,Kenya,Kenya,KE,37.89,90.19,90.67,90.67,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-13 00:00:00,Kenya,Kenya,KE,41.42,95.57,89.80,89.80,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-14 00:00:00,Kenya,Kenya,KE,42.08,96.56,89.64,89.64,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-15 00:00:00,Kenya,Kenya,KE,41.50,95.29,89.78,89.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-16 00:00:00,Kenya,Kenya,KE,41.21,94.77,89.85,89.85,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-17 00:00:00,Kenya,Kenya,KE,40.59,94.27,90.00,90.00,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-18 00:00:00,Kenya,Kenya,KE,38.58,91.16,90.50,90.50,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-19 00:00:00,Kenya,Kenya,KE,37.38,89.49,90.79,90.79,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-20 00:00:00,Kenya,Kenya,KE,41.23,95.10,89.84,89.84,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-21 00:00:00,Kenya,Kenya,KE,41.75,95.64,89.71,89.71,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-22 00:00:00,Kenya,Kenya,KE,41.34,94.93,89.82,89.82,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-23 00:00:00,Kenya,Kenya,KE,40.79,94.05,89.95,89.95,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-24 00:00:00,Kenya,Kenya,KE,40.99,94.81,89.90,89.90,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-25 00:00:00,Kenya,Kenya,KE,39.33,92.38,90.31,90.31,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-26 00:00:00,Kenya,Kenya,KE,37.04,88.82,90.88,90.88,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-27 00:00:00,Kenya,Kenya,KE,41.47,95.71,89.79,89.79,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-28 00:00:00,Kenya,Kenya,KE,41.76,95.92,89.72,89.72,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-29 00:00:00,Kenya,Kenya,KE,41.17,94.85,89.86,89.86,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-09-30 00:00:00,Kenya,Kenya,KE,40.80,94.12,89.95,89.95,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-01 00:00:00,Kenya,Kenya,KE,40.53,93.99,90.02,90.02,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-02 00:00:00,Kenya,Kenya,KE,39.34,92.72,90.31,90.31,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-03 00:00:00,Kenya,Kenya,KE,38.08,91.05,90.62,90.62,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-04 00:00:00,Kenya,Kenya,KE,42.49,97.73,89.53,89.53,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-05 00:00:00,Kenya,Kenya,KE,42.78,97.99,89.46,89.46,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-06 00:00:00,Kenya,Kenya,KE,42.68,97.91,89.49,89.49,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-07 00:00:00,Kenya,Kenya,KE,41.31,95.49,89.83,89.83,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-08 00:00:00,Kenya,Kenya,KE,40.91,94.90,89.92,89.92,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-09 00:00:00,Kenya,Kenya,KE,38.64,91.16,90.48,90.48,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-10 00:00:00,Kenya,Kenya,KE,36.94,88.59,90.90,90.90,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-11 00:00:00,Kenya,Kenya,KE,41.27,94.98,89.83,89.83,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-12 00:00:00,Kenya,Kenya,KE,43.09,98.35,89.39,89.39,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-13 00:00:00,Kenya,Kenya,KE,42.81,97.78,89.46,89.46,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-14 00:00:00,Kenya,Kenya,KE,42.51,97.29,89.53,89.53,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-15 00:00:00,Kenya,Kenya,KE,40.98,94.96,89.91,89.91,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-16 00:00:00,Kenya,Kenya,KE,38.84,91.78,90.43,90.43,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-17 00:00:00,Kenya,Kenya,KE,38.04,90.97,90.63,90.63,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-18 00:00:00,Kenya,Kenya,KE,42.42,97.39,89.55,89.55,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-19 00:00:00,Kenya,Kenya,KE,42.93,97.82,89.43,89.43,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-20 00:00:00,Kenya,Kenya,KE,42.40,96.85,89.56,89.56,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-21 00:00:00,Kenya,Kenya,KE,42.51,97.30,89.53,89.53,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-22 00:00:00,Kenya,Kenya,KE,41.97,96.56,89.66,89.66,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-23 00:00:00,Kenya,Kenya,KE,39.96,94.20,90.16,90.16,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-24 00:00:00,Kenya,Kenya,KE,37.92,90.94,90.66,90.66,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-25 00:00:00,Kenya,Kenya,KE,42.13,96.88,89.62,89.62,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-26 00:00:00,Kenya,Kenya,KE,42.88,98.09,89.44,89.44,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-27 00:00:00,Kenya,Kenya,KE,43.03,98.05,89.40,89.40,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-28 00:00:00,Kenya,Kenya,KE,43.15,98.83,89.37,89.37,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-29 00:00:00,Kenya,Kenya,KE,41.96,96.95,89.67,89.67,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-30 00:00:00,Kenya,Kenya,KE,40.30,94.43,90.07,90.07,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-10-31 00:00:00,Kenya,Kenya,KE,37.98,90.81,90.65,90.65,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-01 00:00:00,Kenya,Kenya,KE,41.52,96.04,89.77,89.77,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-02 00:00:00,Kenya,Kenya,KE,42.69,97.94,89.48,89.48,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-03 00:00:00,Kenya,Kenya,KE,43.66,99.69,89.25,89.25,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-04 00:00:00,Kenya,Kenya,KE,43.45,99.60,89.30,89.30,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-05 00:00:00,Kenya,Kenya,KE,41.75,96.85,89.72,89.72,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-06 00:00:00,Kenya,Kenya,KE,38.50,92.15,90.52,90.52,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-07 00:00:00,Kenya,Kenya,KE,37.66,91.11,90.72,90.72,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-08 00:00:00,Kenya,Kenya,KE,43.40,99.86,89.31,89.31,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-09 00:00:00,Kenya,Kenya,KE,43.64,99.85,89.25,89.25,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-10 00:00:00,Kenya,Kenya,KE,42.48,97.61,89.54,89.54,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-11 00:00:00,Kenya,Kenya,KE,42.46,97.98,89.54,89.54,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-12 00:00:00,Kenya,Kenya,KE,41.25,96.03,89.84,89.84,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-13 00:00:00,Kenya,Kenya,KE,38.84,92.16,90.43,90.43,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-14 00:00:00,Kenya,Kenya,KE,37.31,89.56,90.81,90.81,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-15 00:00:00,Kenya,Kenya,KE,42.31,97.30,89.58,89.58,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-16 00:00:00,Kenya,Kenya,KE,43.89,100.25,89.19,89.19,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-17 00:00:00,Kenya,Kenya,KE,43.01,98.46,89.41,89.41,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-18 00:00:00,Kenya,Kenya,KE,43.68,100.02,89.24,89.24,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2021-11-19 00:00:00,Kenya,Kenya,KE,42.92,99.04,89.43,89.43,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
