Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2022-01-12 00:00:00,Kenya,Kenya,KE,51.71,112.68,87.26,87.26,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-13 00:00:00,Kenya,Kenya,KE,52.43,114.17,87.09,87.09,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-14 00:00:00,Kenya,Kenya,KE,52.72,114.79,87.01,87.01,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-15 00:00:00,Kenya,Kenya,KE,47.84,107.79,88.22,88.22,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-16 00:00:00,Kenya,Kenya,KE,48.01,108.00,88.18,88.18,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-17 00:00:00,Kenya,Kenya,KE,54.67,118.18,86.53,86.53,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-18 00:00:00,Kenya,Kenya,KE,58.18,123.39,85.67,85.67,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-19 00:00:00,Kenya,Kenya,KE,59.17,124.86,85.43,85.43,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-20 00:00:00,Kenya,Kenya,KE,58.18,123.23,85.67,85.67,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-21 00:00:00,Kenya,Kenya,KE,57.44,122.09,85.85,85.85,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-22 00:00:00,Kenya,Kenya,KE,50.89,112.07,87.47,87.47,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-23 00:00:00,Kenya,Kenya,KE,49.35,109.71,87.85,87.85,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-24 00:00:00,Kenya,Kenya,KE,59.83,125.52,85.26,85.26,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-25 00:00:00,Kenya,Kenya,KE,60.27,126.03,85.16,85.16,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-26 00:00:00,Kenya,Kenya,KE,59.56,124.89,85.33,85.33,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-27 00:00:00,Kenya,Kenya,KE,60.87,127.32,85.01,85.01,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-28 00:00:00,Kenya,Kenya,KE,63.78,131.95,84.29,84.29,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-29 00:00:00,Kenya,Kenya,KE,57.70,122.45,85.79,85.79,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-30 00:00:00,Kenya,Kenya,KE,55.83,119.57,86.25,86.25,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-01-31 00:00:00,Kenya,Kenya,KE,63.12,131.05,84.45,84.45,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-01 00:00:00,Kenya,Kenya,KE,67.72,137.84,83.32,83.32,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-02 00:00:00,Kenya,Kenya,KE,65.75,134.16,83.80,83.80,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-03 00:00:00,Kenya,Kenya,KE,66.72,135.57,83.57,83.57,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-04 00:00:00,Kenya,Kenya,KE,68.15,138.45,83.21,83.21,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-05 00:00:00,Kenya,Kenya,KE,65.64,134.90,83.83,83.83,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-06 00:00:00,Kenya,Kenya,KE,63.29,131.20,84.41,84.41,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-07 00:00:00,Kenya,Kenya,KE,66.25,134.85,83.68,83.68,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-08 00:00:00,Kenya,Kenya,KE,67.31,136.52,83.42,83.42,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-09 00:00:00,Kenya,Kenya,KE,67.43,136.25,83.39,83.39,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-10 00:00:00,Kenya,Kenya,KE,68.39,138.19,83.16,83.16,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-11 00:00:00,Kenya,Kenya,KE,69.36,139.65,82.92,82.92,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-12 00:00:00,Kenya,Kenya,KE,66.04,134.84,83.73,83.73,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-13 00:00:00,Kenya,Kenya,KE,65.73,134.52,83.81,83.81,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-14 00:00:00,Kenya,Kenya,KE,71.48,143.21,82.39,82.39,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-15 00:00:00,Kenya,Kenya,KE,72.61,144.83,82.11,82.11,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-16 00:00:00,Kenya,Kenya,KE,74.83,148.80,81.57,81.57,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-17 00:00:00,Kenya,Kenya,KE,74.59,148.49,81.63,81.63,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-18 00:00:00,Kenya,Kenya,KE,72.97,145.88,82.03,82.03,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-19 00:00:00,Kenya,Kenya,KE,68.73,139.67,83.07,83.07,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-20 00:00:00,Kenya,Kenya,KE,66.66,136.31,83.58,83.58,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-21 00:00:00,Kenya,Kenya,KE,73.13,146.27,81.99,81.99,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-22 00:00:00,Kenya,Kenya,KE,72.47,145.15,82.15,82.15,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-23 00:00:00,Kenya,Kenya,KE,69.87,140.31,82.79,82.79,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-24 00:00:00,Kenya,Kenya,KE,68.15,137.42,83.21,83.21,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-25 00:00:00,Kenya,Kenya,KE,68.34,137.87,83.17,83.17,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-26 00:00:00,Kenya,Kenya,KE,66.53,135.83,83.61,83.61,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-27 00:00:00,Kenya,Kenya,KE,64.78,132.83,84.05,84.05,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-02-28 00:00:00,Kenya,Kenya,KE,67.28,136.23,83.43,83.43,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-01 00:00:00,Kenya,Kenya,KE,65.05,133.03,83.98,83.98,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-02 00:00:00,Kenya,Kenya,KE,69.28,139.51,82.94,82.94,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-03 00:00:00,Kenya,Kenya,KE,69.00,139.13,83.01,83.01,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-04 00:00:00,Kenya,Kenya,KE,67.67,137.25,83.33,83.33,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-05 00:00:00,Kenya,Kenya,KE,62.69,129.63,84.56,84.56,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-06 00:00:00,Kenya,Kenya,KE,61.48,127.81,84.86,84.86,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-07 00:00:00,Kenya,Kenya,KE,67.78,137.47,83.30,83.30,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-08 00:00:00,Kenya,Kenya,KE,69.01,139.32,83.00,83.00,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-09 00:00:00,Kenya,Kenya,KE,69.24,139.71,82.95,82.95,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-10 00:00:00,Kenya,Kenya,KE,68.05,137.54,83.24,83.24,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-11 00:00:00,Kenya,Kenya,KE,67.19,136.21,83.45,83.45,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-12 00:00:00,Kenya,Kenya,KE,63.31,130.50,84.41,84.41,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-13 00:00:00,Kenya,Kenya,KE,62.99,130.20,84.48,84.48,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-14 00:00:00,Kenya,Kenya,KE,68.91,139.10,83.03,83.03,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-15 00:00:00,Kenya,Kenya,KE,70.35,141.34,82.67,82.67,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-16 00:00:00,Kenya,Kenya,KE,69.96,140.66,82.77,82.77,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-17 00:00:00,Kenya,Kenya,KE,68.73,138.93,83.07,83.07,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-18 00:00:00,Kenya,Kenya,KE,65.88,134.49,83.77,83.77,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-19 00:00:00,Kenya,Kenya,KE,62.49,129.33,84.61,84.61,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-20 00:00:00,Kenya,Kenya,KE,60.51,126.27,85.10,85.10,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-21 00:00:00,Kenya,Kenya,KE,65.59,133.67,83.84,83.84,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-22 00:00:00,Kenya,Kenya,KE,66.43,135.02,83.64,83.64,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-23 00:00:00,Kenya,Kenya,KE,66.89,135.98,83.52,83.52,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-24 00:00:00,Kenya,Kenya,KE,66.56,135.48,83.61,83.61,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-25 00:00:00,Kenya,Kenya,KE,65.29,133.42,83.92,83.92,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-26 00:00:00,Kenya,Kenya,KE,61.95,128.55,84.74,84.74,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-27 00:00:00,Kenya,Kenya,KE,59.88,125.35,85.25,85.25,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-28 00:00:00,Kenya,Kenya,KE,66.06,134.88,83.73,83.73,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-29 00:00:00,Kenya,Kenya,KE,62.05,127.87,84.72,84.72,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-30 00:00:00,Kenya,Kenya,KE,61.70,127.28,84.80,84.80,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-03-31 00:00:00,Kenya,Kenya,KE,60.25,124.92,85.16,85.16,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-01 00:00:00,Kenya,Kenya,KE,49.82,108.55,87.73,87.73,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-02 00:00:00,Kenya,Kenya,KE,44.74,100.76,88.98,88.98,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-03 00:00:00,Kenya,Kenya,KE,41.56,96.48,89.76,89.76,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-04 00:00:00,Kenya,Kenya,KE,50.50,110.43,87.56,87.56,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-05 00:00:00,Kenya,Kenya,KE,50.48,110.18,87.57,87.57,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-06 00:00:00,Kenya,Kenya,KE,49.95,109.30,87.70,87.70,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-07 00:00:00,Kenya,Kenya,KE,49.40,108.49,87.83,87.83,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-08 00:00:00,Kenya,Kenya,KE,44.77,101.30,88.97,88.97,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-09 00:00:00,Kenya,Kenya,KE,38.06,91.04,90.63,90.63,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-10 00:00:00,Kenya,Kenya,KE,36.38,88.32,91.04,91.04,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-11 00:00:00,Kenya,Kenya,KE,41.54,95.93,89.77,89.77,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-12 00:00:00,Kenya,Kenya,KE,43.36,99.26,89.32,89.32,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-13 00:00:00,Kenya,Kenya,KE,43.19,98.78,89.36,89.36,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-14 00:00:00,Kenya,Kenya,KE,41.74,96.24,89.72,89.72,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-15 00:00:00,Kenya,Kenya,KE,41.07,95.25,89.88,89.88,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-16 00:00:00,Kenya,Kenya,KE,38.13,91.83,90.61,90.61,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-17 00:00:00,Kenya,Kenya,KE,37.22,90.52,90.83,90.83,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-18 00:00:00,Kenya,Kenya,KE,41.90,97.11,89.68,89.68,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-19 00:00:00,Kenya,Kenya,KE,42.59,98.09,89.51,89.51,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-20 00:00:00,Kenya,Kenya,KE,38.00,90.80,90.64,90.64,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-21 00:00:00,Kenya,Kenya,KE,39.22,93.43,90.34,90.34,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-22 00:00:00,Kenya,Kenya,KE,39.15,93.54,90.36,90.36,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-23 00:00:00,Kenya,Kenya,KE,36.53,89.61,91.00,91.00,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-24 00:00:00,Kenya,Kenya,KE,35.21,87.54,91.33,91.33,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-25 00:00:00,Kenya,Kenya,KE,39.21,93.50,90.34,90.34,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-26 00:00:00,Kenya,Kenya,KE,39.74,94.27,90.21,90.21,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-27 00:00:00,Kenya,Kenya,KE,39.39,93.67,90.30,90.30,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-28 00:00:00,Kenya,Kenya,KE,38.38,92.00,90.55,90.55,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-29 00:00:00,Kenya,Kenya,KE,37.60,90.68,90.74,90.74,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-04-30 00:00:00,Kenya,Kenya,KE,35.19,87.20,91.33,91.33,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-01 00:00:00,Kenya,Kenya,KE,35.94,88.32,91.15,91.15,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-02 00:00:00,Kenya,Kenya,KE,39.73,93.88,90.22,90.22,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-03 00:00:00,Kenya,Kenya,KE,40.18,94.38,90.10,90.10,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-04 00:00:00,Kenya,Kenya,KE,39.85,93.76,90.18,90.18,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-05 00:00:00,Kenya,Kenya,KE,39.42,93.07,90.29,90.29,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-06 00:00:00,Kenya,Kenya,KE,38.07,90.87,90.62,90.62,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-07 00:00:00,Kenya,Kenya,KE,36.89,89.32,90.91,90.91,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-08 00:00:00,Kenya,Kenya,KE,35.00,86.30,91.38,91.38,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-09 00:00:00,Kenya,Kenya,KE,38.59,91.46,90.50,90.50,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-10 00:00:00,Kenya,Kenya,KE,38.68,91.33,90.47,90.47,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-11 00:00:00,Kenya,Kenya,KE,38.57,91.16,90.50,90.50,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-12 00:00:00,Kenya,Kenya,KE,38.78,91.54,90.45,90.45,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-13 00:00:00,Kenya,Kenya,KE,37.71,89.93,90.71,90.71,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-14 00:00:00,Kenya,Kenya,KE,35.75,87.00,91.19,91.19,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-15 00:00:00,Kenya,Kenya,KE,35.26,86.44,91.31,91.31,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-16 00:00:00,Kenya,Kenya,KE,38.93,92.05,90.41,90.41,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-17 00:00:00,Kenya,Kenya,KE,39.37,92.56,90.30,90.30,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-18 00:00:00,Kenya,Kenya,KE,39.39,92.59,90.30,90.30,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-19 00:00:00,Kenya,Kenya,KE,39.01,92.15,90.39,90.39,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-20 00:00:00,Kenya,Kenya,KE,38.04,90.72,90.63,90.63,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-21 00:00:00,Kenya,Kenya,KE,36.23,87.98,91.08,91.08,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-22 00:00:00,Kenya,Kenya,KE,36.45,89.02,91.02,91.02,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-23 00:00:00,Kenya,Kenya,KE,38.38,91.07,90.55,90.55,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-24 00:00:00,Kenya,Kenya,KE,39.44,92.73,90.29,90.29,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-25 00:00:00,Kenya,Kenya,KE,41.04,96.09,89.89,89.89,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-26 00:00:00,Kenya,Kenya,KE,40.36,94.87,90.06,90.06,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-27 00:00:00,Kenya,Kenya,KE,39.07,92.66,90.38,90.38,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-28 00:00:00,Kenya,Kenya,KE,37.53,90.53,90.76,90.76,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-29 00:00:00,Kenya,Kenya,KE,36.28,88.59,91.06,91.06,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-30 00:00:00,Kenya,Kenya,KE,39.59,93.67,90.25,90.25,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-05-31 00:00:00,Kenya,Kenya,KE,40.41,94.83,90.05,90.05,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-06-01 00:00:00,Kenya,Kenya,KE,39.87,93.68,90.18,90.18,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-06-02 00:00:00,Kenya,Kenya,KE,39.72,93.49,90.22,90.22,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-06-03 00:00:00,Kenya,Kenya,KE,38.50,91.48,90.52,90.52,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-06-04 00:00:00,Kenya,Kenya,KE,36.45,88.40,91.02,91.02,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-06-05 00:00:00,Kenya,Kenya,KE,35.76,87.68,91.19,91.19,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2022-06-06 00:00:00,Kenya,Kenya,KE,39.08,92.54,90.38,90.38,Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
