Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2023-01-14 00:00:00,Kenya,Kenya,KE,39.92,94.50,90.17,90.17,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-15 00:00:00,Kenya,Kenya,KE,38.46,92.34,90.53,90.53,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-16 00:00:00,Kenya,Kenya,KE,44.11,100.96,89.13,89.13,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-17 00:00:00,Kenya,Kenya,KE,45.11,102.46,88.89,88.89,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-18 00:00:00,Kenya,Kenya,KE,45.60,103.37,88.77,88.77,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-19 00:00:00,Kenya,Kenya,KE,44.65,101.87,89.00,89.00,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-20 00:00:00,Kenya,Kenya,KE,42.37,98.15,89.56,89.56,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-21 00:00:00,Kenya,Kenya,KE,39.59,93.94,90.25,90.25,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-22 00:00:00,Kenya,Kenya,KE,38.76,92.99,90.45,90.45,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-23 00:00:00,Kenya,Kenya,KE,43.74,100.52,89.22,89.22,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-24 00:00:00,Kenya,Kenya,KE,44.63,101.69,89.01,89.01,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-25 00:00:00,Kenya,Kenya,KE,44.54,101.65,89.03,89.03,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-26 00:00:00,Kenya,Kenya,KE,43.90,100.73,89.19,89.19,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-27 00:00:00,Kenya,Kenya,KE,42.13,97.92,89.62,89.62,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-28 00:00:00,Kenya,Kenya,KE,39.40,93.90,90.30,90.30,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-29 00:00:00,Kenya,Kenya,KE,38.10,91.99,90.62,90.62,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-30 00:00:00,Kenya,Kenya,KE,43.45,99.98,89.30,89.30,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-01-31 00:00:00,Kenya,Kenya,KE,43.97,100.82,89.17,89.17,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-01 00:00:00,Kenya,Kenya,KE,45.35,103.25,88.83,88.83,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-02 00:00:00,Kenya,Kenya,KE,45.09,102.97,88.89,88.89,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-03 00:00:00,Kenya,Kenya,KE,43.47,100.26,89.29,89.29,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-04 00:00:00,Kenya,Kenya,KE,40.71,96.05,89.97,89.97,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-05 00:00:00,Kenya,Kenya,KE,38.59,92.83,90.49,90.49,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-06 00:00:00,Kenya,Kenya,KE,44.00,101.05,89.16,89.16,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-07 00:00:00,Kenya,Kenya,KE,44.86,102.33,88.95,88.95,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-08 00:00:00,Kenya,Kenya,KE,44.82,102.10,88.96,88.96,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-09 00:00:00,Kenya,Kenya,KE,44.11,101.04,89.14,89.14,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-10 00:00:00,Kenya,Kenya,KE,42.78,98.83,89.46,89.46,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-11 00:00:00,Kenya,Kenya,KE,40.50,95.43,90.03,90.03,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-12 00:00:00,Kenya,Kenya,KE,38.88,92.98,90.42,90.42,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-13 00:00:00,Kenya,Kenya,KE,43.72,100.41,89.23,89.23,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-14 00:00:00,Kenya,Kenya,KE,45.18,102.77,88.87,88.87,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-15 00:00:00,Kenya,Kenya,KE,45.70,103.60,88.75,88.75,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-16 00:00:00,Kenya,Kenya,KE,44.47,101.61,89.05,89.05,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-17 00:00:00,Kenya,Kenya,KE,42.61,98.63,89.50,89.50,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-18 00:00:00,Kenya,Kenya,KE,40.32,95.18,90.07,90.07,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-19 00:00:00,Kenya,Kenya,KE,38.45,92.40,90.53,90.53,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-20 00:00:00,Kenya,Kenya,KE,43.12,99.41,89.38,89.38,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-21 00:00:00,Kenya,Kenya,KE,44.02,100.85,89.16,89.16,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-22 00:00:00,Kenya,Kenya,KE,44.47,101.64,89.05,89.05,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-23 00:00:00,Kenya,Kenya,KE,44.11,101.20,89.14,89.14,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-24 00:00:00,Kenya,Kenya,KE,43.39,100.08,89.31,89.31,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-25 00:00:00,Kenya,Kenya,KE,40.11,95.08,90.12,90.12,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-26 00:00:00,Kenya,Kenya,KE,38.57,92.62,90.50,90.50,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-27 00:00:00,Kenya,Kenya,KE,42.82,98.86,89.45,89.45,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-02-28 00:00:00,Kenya,Kenya,KE,44.70,102.08,88.99,88.99,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-01 00:00:00,Kenya,Kenya,KE,39.13,93.46,90.36,90.36,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-02 00:00:00,Kenya,Kenya,KE,42.67,98.69,89.49,89.49,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-03 00:00:00,Kenya,Kenya,KE,41.02,95.98,89.90,89.90,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-04 00:00:00,Kenya,Kenya,KE,38.08,91.17,90.62,90.62,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-05 00:00:00,Kenya,Kenya,KE,36.85,89.41,90.92,90.92,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-06 00:00:00,Kenya,Kenya,KE,41.34,96.08,89.82,89.82,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-07 00:00:00,Kenya,Kenya,KE,41.76,96.50,89.71,89.71,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-08 00:00:00,Kenya,Kenya,KE,42.54,97.86,89.52,89.52,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-09 00:00:00,Kenya,Kenya,KE,42.42,98.10,89.55,89.55,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-10 00:00:00,Kenya,Kenya,KE,41.06,95.86,89.89,89.89,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-11 00:00:00,Kenya,Kenya,KE,38.06,90.74,90.63,90.63,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-12 00:00:00,Kenya,Kenya,KE,37.24,89.63,90.83,90.83,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-13 00:00:00,Kenya,Kenya,KE,42.40,97.94,89.56,89.56,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-14 00:00:00,Kenya,Kenya,KE,45.13,102.76,88.88,88.88,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-15 00:00:00,Kenya,Kenya,KE,46.49,105.34,88.55,88.55,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-16 00:00:00,Kenya,Kenya,KE,44.93,102.78,88.93,88.93,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-17 00:00:00,Kenya,Kenya,KE,40.36,94.28,90.06,90.06,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-18 00:00:00,Kenya,Kenya,KE,40.91,96.32,89.92,89.92,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-19 00:00:00,Kenya,Kenya,KE,40.32,96.00,90.07,90.07,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-20 00:00:00,Kenya,Kenya,KE,44.11,101.23,89.13,89.13,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-21 00:00:00,Kenya,Kenya,KE,46.85,106.09,88.46,88.46,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-22 00:00:00,Kenya,Kenya,KE,44.37,101.56,89.07,89.07,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-23 00:00:00,Kenya,Kenya,KE,43.58,100.41,89.27,89.27,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-24 00:00:00,Kenya,Kenya,KE,44.74,102.86,88.98,88.98,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-25 00:00:00,Kenya,Kenya,KE,41.06,96.71,89.89,89.89,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-26 00:00:00,Kenya,Kenya,KE,42.04,98.87,89.64,89.64,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-27 00:00:00,Kenya,Kenya,KE,46.49,105.87,88.55,88.55,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-28 00:00:00,Kenya,Kenya,KE,45.46,103.56,88.80,88.80,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-29 00:00:00,Kenya,Kenya,KE,45.35,103.29,88.83,88.83,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-30 00:00:00,Kenya,Kenya,KE,43.43,99.99,89.30,89.30,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-03-31 00:00:00,Kenya,Kenya,KE,40.66,95.44,89.99,89.99,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-01 00:00:00,Kenya,Kenya,KE,41.21,97.06,89.85,89.85,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-02 00:00:00,Kenya,Kenya,KE,39.74,94.76,90.21,90.21,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-03 00:00:00,Kenya,Kenya,KE,45.46,103.52,88.80,88.80,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-04 00:00:00,Kenya,Kenya,KE,46.57,105.38,88.53,88.53,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-05 00:00:00,Kenya,Kenya,KE,44.61,101.84,89.01,89.01,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-06 00:00:00,Kenya,Kenya,KE,43.99,101.05,89.17,89.17,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-07 00:00:00,Kenya,Kenya,KE,40.89,95.35,89.93,89.93,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-08 00:00:00,Kenya,Kenya,KE,37.83,90.27,90.68,90.68,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-09 00:00:00,Kenya,Kenya,KE,36.40,88.17,91.03,91.03,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-10 00:00:00,Kenya,Kenya,KE,42.30,97.80,89.58,89.58,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-11 00:00:00,Kenya,Kenya,KE,43.28,99.36,89.34,89.34,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-12 00:00:00,Kenya,Kenya,KE,44.41,101.53,89.06,89.06,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-13 00:00:00,Kenya,Kenya,KE,43.40,99.60,89.31,89.31,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-14 00:00:00,Kenya,Kenya,KE,43.06,99.28,89.40,89.40,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-15 00:00:00,Kenya,Kenya,KE,39.64,93.75,90.24,90.24,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-16 00:00:00,Kenya,Kenya,KE,39.77,94.51,90.21,90.21,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-17 00:00:00,Kenya,Kenya,KE,43.73,100.50,89.23,89.23,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-18 00:00:00,Kenya,Kenya,KE,44.57,101.69,89.02,89.02,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-19 00:00:00,Kenya,Kenya,KE,44.46,101.51,89.05,89.05,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-20 00:00:00,Kenya,Kenya,KE,43.75,100.53,89.22,89.22,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-21 00:00:00,Kenya,Kenya,KE,42.48,98.65,89.54,89.54,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-22 00:00:00,Kenya,Kenya,KE,41.22,96.87,89.85,89.85,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-23 00:00:00,Kenya,Kenya,KE,42.06,98.65,89.64,89.64,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-24 00:00:00,Kenya,Kenya,KE,46.12,105.12,88.64,88.64,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-25 00:00:00,Kenya,Kenya,KE,44.43,101.76,89.06,89.06,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-26 00:00:00,Kenya,Kenya,KE,45.44,103.58,88.81,88.81,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-27 00:00:00,Kenya,Kenya,KE,43.47,100.17,89.29,89.29,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-28 00:00:00,Kenya,Kenya,KE,42.73,99.11,89.47,89.47,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-29 00:00:00,Kenya,Kenya,KE,41.25,96.87,89.84,89.84,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-04-30 00:00:00,Kenya,Kenya,KE,40.06,94.98,90.13,90.13,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-01 00:00:00,Kenya,Kenya,KE,41.06,96.71,89.89,89.89,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-02 00:00:00,Kenya,Kenya,KE,46.21,104.64,88.62,88.62,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-03 00:00:00,Kenya,Kenya,KE,44.65,101.81,89.00,89.00,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-04 00:00:00,Kenya,Kenya,KE,44.78,102.20,88.97,88.97,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-05 00:00:00,Kenya,Kenya,KE,43.10,99.58,89.38,89.38,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-06 00:00:00,Kenya,Kenya,KE,40.67,95.77,89.98,89.98,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-07 00:00:00,Kenya,Kenya,KE,38.80,92.60,90.44,90.44,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-08 00:00:00,Kenya,Kenya,KE,43.64,100.24,89.25,89.25,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-09 00:00:00,Kenya,Kenya,KE,43.79,100.10,89.21,89.21,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-10 00:00:00,Kenya,Kenya,KE,44.05,100.64,89.15,89.15,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-11 00:00:00,Kenya,Kenya,KE,43.14,99.07,89.37,89.37,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-12 00:00:00,Kenya,Kenya,KE,40.75,94.88,89.96,89.96,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-13 00:00:00,Kenya,Kenya,KE,38.94,92.09,90.41,90.41,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-14 00:00:00,Kenya,Kenya,KE,37.60,90.10,90.74,90.74,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-15 00:00:00,Kenya,Kenya,KE,41.72,96.24,89.72,89.72,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-16 00:00:00,Kenya,Kenya,KE,42.90,98.10,89.43,89.43,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-17 00:00:00,Kenya,Kenya,KE,43.46,99.30,89.29,89.29,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-18 00:00:00,Kenya,Kenya,KE,42.27,97.16,89.59,89.59,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-19 00:00:00,Kenya,Kenya,KE,40.99,95.29,89.90,89.90,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-20 00:00:00,Kenya,Kenya,KE,40.03,94.64,90.14,90.14,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-21 00:00:00,Kenya,Kenya,KE,38.61,92.55,90.49,90.49,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-22 00:00:00,Kenya,Kenya,KE,43.31,99.59,89.33,89.33,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-23 00:00:00,Kenya,Kenya,KE,42.74,98.06,89.47,89.47,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-24 00:00:00,Kenya,Kenya,KE,42.49,97.60,89.54,89.54,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-25 00:00:00,Kenya,Kenya,KE,41.89,96.76,89.68,89.68,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-26 00:00:00,Kenya,Kenya,KE,41.34,95.94,89.82,89.82,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-27 00:00:00,Kenya,Kenya,KE,39.91,94.06,90.17,90.17,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-28 00:00:00,Kenya,Kenya,KE,37.96,90.89,90.65,90.65,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-29 00:00:00,Kenya,Kenya,KE,42.08,97.26,89.64,89.64,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-30 00:00:00,Kenya,Kenya,KE,43.14,99.01,89.37,89.37,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2023-05-31 00:00:00,Kenya,Kenya,KE,41.86,96.67,89.69,89.69,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
