Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024-12-05 00:00:00,Kenya,Kenya,KE,43.08,99.56,89.39,89.39,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-06 00:00:00,Kenya,Kenya,KE,41.76,97.50,89.71,89.71,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-07 00:00:00,Kenya,Kenya,KE,38.68,92.82,90.47,90.47,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-08 00:00:00,Kenya,Kenya,KE,37.13,90.17,90.86,90.86,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-09 00:00:00,Kenya,Kenya,KE,41.49,96.40,89.78,89.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-10 00:00:00,Kenya,Kenya,KE,43.46,99.92,89.29,89.29,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-11 00:00:00,Kenya,Kenya,KE,43.20,99.50,89.36,89.36,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-12 00:00:00,Kenya,Kenya,KE,42.61,98.70,89.50,89.50,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-13 00:00:00,Kenya,Kenya,KE,42.37,98.38,89.56,89.56,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-14 00:00:00,Kenya,Kenya,KE,39.70,94.32,90.22,90.22,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-15 00:00:00,Kenya,Kenya,KE,36.37,88.61,91.04,91.04,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-16 00:00:00,Kenya,Kenya,KE,40.14,93.72,90.11,90.11,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-17 00:00:00,Kenya,Kenya,KE,42.18,97.30,89.61,89.61,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-18 00:00:00,Kenya,Kenya,KE,44.49,101.63,89.04,89.04,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-19 00:00:00,Kenya,Kenya,KE,44.23,101.31,89.11,89.11,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-20 00:00:00,Kenya,Kenya,KE,43.34,100.13,89.32,89.32,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-21 00:00:00,Kenya,Kenya,KE,40.08,94.98,90.13,90.13,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-22 00:00:00,Kenya,Kenya,KE,38.57,92.72,90.50,90.50,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-23 00:00:00,Kenya,Kenya,KE,42.99,99.33,89.41,89.41,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-24 00:00:00,Kenya,Kenya,KE,44.02,100.94,89.16,89.16,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-25 00:00:00,Kenya,Kenya,KE,42.93,99.11,89.43,89.43,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-26 00:00:00,Kenya,Kenya,KE,41.55,96.69,89.77,89.77,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-27 00:00:00,Kenya,Kenya,KE,40.00,94.39,90.15,90.15,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-28 00:00:00,Kenya,Kenya,KE,37.76,91.08,90.70,90.70,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-29 00:00:00,Kenya,Kenya,KE,36.77,89.91,90.94,90.94,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-30 00:00:00,Kenya,Kenya,KE,41.50,96.80,89.78,89.78,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
2024-12-31 00:00:00,Kenya,Kenya,KE,42.17,98.02,89.61,89.61,IEA + Electricity Maps Estimation,true,ESTIMATED_GENERAL_PURPOSE_ZONE_MODEL
