Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,07/10/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Caribbean small states,CSS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,99.13335197,99.32795699,99.24547284,99.26643961,99.21356599,99.23380543,99.62563312,99.63913392,99.65177017,99.65694683,88.96113149,88.93193104,89.08693736,91.04232364,91.23034314,92.65170525,90.35024384,90.08395527,88.80854657,88.91698943,89.26724968,90.57897281,92.37412207,92.13678603,93.70553349,94.30341541,92.19375188,91.05612273,90.64376777,91.73758525,89.83340366,90.14887822,91.91500389,,
Cuba,CUB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,89.74973376,89.66558466,87.71017507,91.19251045,92.09360635,93.86788667,92.31640979,92.93086385,93.80831213,93.21004692,93.12799361,93.4309432,93.34352507,94.63630614,94.39043111,96.81918915,96.96399296,96.969525,96.04005205,96.10785199,96.75806173,96.77364865,96.288257,95.64785789,95.98265001,96.05185331,96.04066869,96.1718066,96.36224025,95.67695503,95.16662293,95.4247634,95.91444672,,
Curacao,CUW,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,100,100,99.11991199,99.17610711,99.20713578,99.21568627,99.23444976,99.27992799,99.28122192,99.28635147,93.51598174,93.80993897,93.98814564,94.1322314,94.31089744,94.17077176,94.34713376,94.92753623,95.14637904,95.23809524,95.24528302,93.07692308,86.01789709,83.25688073,83.94077449,83.14479638,78.78787879,70.75144509,73.49260523,73.89749702,73.40425532,75.05773672,,
Cayman Islands,CYM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.6884994,98.70654031,97.85921116,97.72437261,97.30924307,97.06066889,,,
Cyprus,CYP,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.97850387,99.938411,99.72430091,99.40556088,98.62833521,96.38871982,94.55162179,92.37762238,92.71264368,91.19982356,91.32392061,91.30695444,90.57312253,89.98249368,87.68818313,84.86032428,83.21625214,79.48958529,
Czechia,CZE,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,77.56677696,77.77722707,76.57733628,75.57106707,74.32245976,75.49755945,75.80808317,76.67420044,75.96602777,74.88175101,77.62910734,76.22945329,71.05883586,66.15401252,64.88088886,65.46901112,64.10545157,65.95614413,63.36270279,60.54632841,59.71851973,58.40849595,55.0904848,52.71363317,52.74875795,55.06484528,58.14857939,54.81873736,53.87166759,52.11351755,48.60286541,49.62653649,49.30583382,44.34185237,
Germany,DEU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,67.72506204,68.15119136,65.29908646,65.4523482,65.37020939,64.86848668,64.5777965,63.27666919,64.54987751,62.75121337,62.69124766,62.21542754,62.28562078,63.79387318,61.98968076,61.57958255,60.3225363,62.0394105,60.10423863,59.0877313,58.84350518,59.82046017,59.10150021,58.70430765,56.20175659,54.43947254,55.55178039,52.93970076,51.14775445,45.69586945,42.51853294,46.63418798,48.07642815,43.20125185,
Djibouti,DJI,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,99.87195903,99.88465975,99.50248756,99.71988796,99.3227991,98.99328859,98.92086331,99.34497817,99.52229299,64.64646465,,,
Dominica,DMA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,59.1576507,66.50635097,54.75981437,62.8082014,57.29940799,66.5473634,67.30522135,74.42021461,75.7239819,74.27930814,75.95404595,63.70991613,72.97112758,62.94511115,69.43611568,76.47058824,66.89135255,67.54416349,62.28467815,77.72456364,79.61511048,79.7124286,,,
Denmark,DNK,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,96.73620199,96.93254891,95.23065912,94.72537823,95.1328306,94.1701352,95.42010377,92.43596976,89.40724345,87.41264132,82.89462735,82.8964457,81.10061853,81.02022258,74.82562454,70.6781438,78.02065291,71.76721945,70.09230937,70.16463733,66.09541454,57.53782395,49.29641694,51.98319037,41.86863038,31.96268141,37.46807257,27.39990974,29.31937173,19.15571216,15.68852687,18.62632375,16.44221735,11.15854382,
Dominican Republic,DOM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,89.88642509,86.34146341,89.98387386,78.25518401,89.77534053,88.22348001,86.34920635,90.14648977,90.93937375,88.55680988,92.39881043,93.75550523,92.53730164,89.8102108,86.19678176,85.15053196,86.91382623,87.87125294,89.97250859,88.84013456,89.84964964,89.76714514,88.36491061,87.50566636,90.65066698,92.51757616,89.34724452,84.87602437,86.16864282,87.79187698,83.81636317,82.35651524,84.44371819,,
Algeria,DZA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,99.16169896,98.31075238,98.91173575,98.18172453,99.16511593,99.02104996,99.34637358,99.65111411,99.07574585,99.18002989,99.78750197,99.74084507,99.79383681,99.10385175,99.1968,98.36355595,99.38113893,99.39240779,99.29664977,99.20521545,99.61953907,99.01999063,98.91631967,99.44898981,99.60462003,99.6773162,99.52955759,99.16335605,98.97734239,98.97210706,99.08533889,99.22239138,99.25244708,99.24289165,
East Asia & Pacific (excluding high income),EAP,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,77.62242279,79.58747833,80.57553198,80.44531742,79.4698271,78.89227801,80.48451367,81.35651893,80.86897096,81.59761921,81.30197811,79.49692532,80.65559887,82.35284729,81.5184099,81.82968275,82.38929184,82.72579378,80.41525687,80.43273648,79.60748235,80.84925244,77.88421614,77.47100238,75.59408395,73.85175955,72.19729598,71.44659416,70.18531557,69.07798501,67.5854951,66.84871077,65.49929797,,
Early-demographic dividend,EAR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,71.5982338,72.12400568,72.40453322,72.5526173,72.80074961,73.45107477,74.124322,74.64984655,75.24521715,76.0678078,76.89559298,77.73922031,78.24953043,78.45851054,78.05403849,77.56263185,77.33697118,78.61478108,79.37023122,79.76426096,79.23222126,78.81393397,79.70443433,78.92244213,80.32319418,80.26847403,79.8150256,79.57565029,78.62196286,76.933933,76.15110751,76.39866914,75.36193542,68.52016564,
East Asia & Pacific,EAS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,69.07378568,69.70944219,71.18984575,70.08127707,71.23589027,70.00160028,71.04668875,71.31906792,70.51112106,71.88694438,72.50440178,72.28460704,73.98781649,76.11724018,75.46986053,75.76873061,76.42927442,78.21002033,76.76371638,76.53231241,76.35565867,79.62499592,78.748366,78.38482898,76.59409167,74.95423155,73.44317209,72.70861622,71.33859254,69.9407729,68.56457367,67.60032384,66.11709502,61.95335522,
Europe & Central Asia (excluding high income),ECA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,75.30764299,73.78206172,72.49248093,68.01811027,66.49434444,65.95432099,61.72040611,62.79543306,61.95289031,63.2264583,65.71331757,67.58581256,65.77300003,66.00020243,64.15886326,64.84364672,66.52617888,69.2142096,70.62498771,68.80373064,65.46424414,68.46268494,68.26728193,67.95222648,70.03252229,66.01228665,65.93018978,66.86081864,65.79873945,62.06239813,63.42378557,63.77628159,62.44549025,57.873252,
Europe & Central Asia,ECS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,61.28018453,60.41221409,58.62618254,56.31861465,55.87001568,55.60873064,55.43868499,54.78466109,54.80347342,54.55493773,54.89770427,54.46798126,55.22062666,56.43029117,55.40595468,55.58278209,56.30462252,57.10799401,56.71419547,54.78519715,54.18257282,54.45750529,52.94420864,50.96868332,49.58476684,48.96720213,49.14618802,49.32101509,47.78616121,45.95267617,43.63676943,44.77229211,45.75293975,31.90276437,
Ecuador,ECU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,21.4521972,27.22971035,30.8782657,21.60302253,19.38850688,38.77090995,32.07708779,36.94267516,40.25711662,30.37446643,30.24698455,39.29158371,36.70619901,37.81396155,41.09044667,47.88868994,51.86875703,46.60552575,38.18045032,48.28907747,54.51050743,44.62313032,45.13065173,51.01023128,50.82695631,47.44123314,39.78691466,26.30921804,27.41852751,21.81024068,20.25089606,19.01036816,23.88208919,,
"Egypt, Arab Rep.",EGY,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,76.12844301,77.31750905,78.43390102,77.7369628,77.42778372,77.75243665,78.77674718,79.48415143,80.58952451,78.56339879,82.29655887,81.56744555,85.35373921,85.93551369,87.00184602,87.85904867,88.26674292,86.94067722,88.07119801,89.91322898,90.78729584,90.64232814,91.16241408,91.17529821,91.1249529,91.50986469,91.73032355,92.04985811,91.13639437,87.96517877,87.63914978,87.83789649,87.4893743,87.23934365,
Euro area,EMU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,51.88423666,51.07708175,49.90315938,48.10787082,48.40419042,49.05643702,47.96805336,48.40579181,49.50661665,49.40398316,49.06669633,48.2554492,50.00584135,50.57534989,50.05661838,51.08920628,50.49454168,51.4895765,49.89736229,48.17387989,46.64570931,46.81796191,45.20419425,41.80736378,39.28608584,40.84932652,41.24312519,42.39157227,39.27884191,37.34103309,34.59860729,34.78671026,37.65868696,30.28146609,
Eritrea,ERI,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,100,100,100,100,100,99.53271028,99.50738916,99.54751131,99.5412844,99.58677686,99.62686567,99.65034965,99.65753425,99.66329966,99.28057554,99.32659933,98.66220736,98.6970684,98.76160991,98.46625767,98.45201238,97.84946237,97.84172662,97.41697417,97.46376812,97.5975976,96.58119658,96.67590028,96.77419355,97.12041885,97.24310777,,
Spain,ESP,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,46.58675777,45.71986059,51.14602891,47.27490721,47.17305209,51.1413011,43.19467611,50.5525152,49.62554299,57.1143882,55.06976496,50.7227711,58.55701753,53.44142444,57.01315122,62.63469837,60.90216023,61.42811718,60.16515914,55.63980721,45.67949139,49.45634973,48.6022893,39.43234453,38.27421802,43.57785918,39.01212282,45.7526675,40.5236617,40.46300735,32.87808545,31.91985768,35.992327,27.28767315,
Estonia,EST,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,100,99.99147558,99.98879803,99.96728106,99.90806711,99.92330448,99.89186851,99.81301858,99.8067166,99.78855867,99.78781092,99.64817638,99.51766906,99.41770186,98.91229789,98.66420058,98.81050041,98.1381722,93.83756692,91.94692996,90.85550299,87.65772541,90.35781544,88.25325406,83.93772172,86.42452132,85.24316109,83.1284374,71.01772817,49.88483054,58.74514159,66.96508505,49.59094865,
Ethiopia,ETH,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,11.64725458,10.50454921,7.252215955,8.676789588,6.685044797,6.483300589,5.801621959,2.973977695,2.903811252,1.155717762,1.3739546,0.944333996,1.02739726,0.696864111,0.708940528,0.421792619,0.305903946,4.567239921,12.3643103,11.08891109,0.620372223,0.583688279,0.157998683,0.091858996,0.031476235,0.038259206,0.031847134,0.03021148,0.027534935,0.033251313,0,0.012920731,0.011535356,,
European Union,EUU,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,53.64333948,52.93312286,51.91798321,50.58703996,50.96683861,51.23420054,51.09761616,50.55650133,50.97452375,50.80852498,50.77149332,49.9162876,51.37184351,52.46177644,51.23757916,51.64303031,51.79304626,52.51474844,50.84016127,49.25680877,47.77901622,47.92526339,45.85579906,42.99883602,40.48598532,41.65122167,42.15472559,42.91331389,40.36600549,38.25032645,35.56685588,36.12602604,38.18239821,31.16487157,
Fragile and conflict affected situations,FCS,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,66.05081142,63.33010044,62.33024244,59.76142426,58.21013826,57.94085871,54.62572764,53.6772901,52.5616408,53.13661367,52.50484617,54.12309492,55.38927873,54.82527066,52.26182725,50.42038924,51.05486638,51.82020505,53.14977534,53.1200453,55.08559785,54.76733843,55.01156863,55.89596873,58.17488465,57.36718346,60.11945919,58.29697697,58.76408376,59.57262416,56.7232274,54.85775494,55.55276451,,
Finland,FIN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,35.20973941,34.97051012,31.88393244,35.54740582,42.57744054,39.46904037,45.95736093,40.24661732,33.55851041,35.93158357,34.09025952,40.10015305,43.31532253,49.92766169,43.14636845,33.17984755,44.41029255,40.71635178,33.70053725,36.52888204,41.09998265,34.84170283,26.0030393,30.0223136,25.80990983,20.69126372,21.01167881,18.80544407,20.67660077,17.65914057,13.5302525,13.28582125,10.25129527,5.229335296,
Fiji,FJI,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,23.85605869,22.31091486,26.66927338,43.16145371,41.19668261,47.17194033,49.34863524,33.77730362,35.08156214,39.89524515,48.67723211,41.97684658,35.01531377,38.79130632,50.78414026,52.16546445,46.1749801,48.74688633,41.66388826,45.52447382,45.44734759,39.93439148,,,
France,FRA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,11.19854736,13.24585011,10.83517744,7.263711482,7.000903816,7.717379429,8.3518213,7.625255067,10.54968354,9.654719906,9.174670435,8.189725766,9.145123179,9.831733229,9.548247287,10.71049767,9.619061038,9.889463782,9.351766974,9.186733218,9.765548836,9.904202369,9.451918547,8.774886723,5.832386517,7.306739231,9.577660392,11.14295416,8.039132503,8.929077691,8.591454146,8.344776573,11.86918374,7.43712666,
Faroe Islands,FRO,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,64.64124718,67.43361301,59.60962211,64.38125075,58.62955376,55.48840248,55.68059195,55.38193156,60.551124,61.01633394,71.1023903,60.92037984,62.07133059,61.57264957,49.18140144,39.90461049,50.06301197,48.87825307,51.16477273,59.57005957,61.30776794,61.91599811,,,
"Micronesia, Fed. Sts.",FSM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,95.81706637,95.81706637,95.81706637,99.83728498,99.83728498,99.83728498,99.83728498,99.69823584,99.61730256,99.12794033,98.90945616,98.72525998,98.90236857,98.5444824,96.57151488,95.36296296,93.66585067,93.60730594,93.71571854,93.40184689,93.81025569,95.05249051,,,
Gabon,GAB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,27.60736196,27.41116751,27.49244713,28.12812813,29.17448405,29.76294996,35.99670511,35.03184713,39.01712584,36.89759036,38.40304183,37.10021322,37.24696356,40.87353325,41.52046784,47.9338843,42.78846154,53.34486736,50.49396268,47.94969929,52.59067358,58.32106038,57.40740741,52.25102319,52.31379462,49.35817805,56.58153242,54.22718808,52.79279279,53.40148044,51.07618722,53.44129555,51.87969925,,
United Kingdom,GBR,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,76.9732624,76.00402633,73.51974658,70.07941765,70.27416099,70.72245623,70.83555401,69.46923853,69.57786398,70.60752081,73.94482177,72.82042886,73.01715189,73.66109322,74.8811328,73.88240669,74.87930488,77.69921049,79.38272907,73.49619171,75.72089135,70.44731256,67.98460664,64.13956566,60.54282779,52.94570089,52.38935377,47.90489258,45.38682017,43.76374111,38.7321041,43.12606719,41.5896664,37.05963353,
Georgia,GEO,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,44.79014864,42.8648399,41.68908015,36.8531803,38.57039187,36.19082659,16.51593154,15.58006422,16.93390692,16.15254458,21.06681034,20.10955745,6.752101419,8.854748603,12.63720393,14.1874226,27.06189104,18.17090735,15.27268425,13.3909792,7.477281707,22.60447322,25.49767922,17.77512675,19.63166522,21.96067571,19.31916364,19.35651721,17.40204149,23.95411606,25.27108164,18.81376038,23.77509476,23.93886766,
Ghana,GHA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,0,0,0,0.348487249,0.458265139,0.310660562,0.030179568,0.508277665,22.46963563,16.41332471,12.21099266,22.39470671,49.49814382,45.29071744,16.22785229,21.90630524,49.89323843,66.89595873,38.34694858,23.23063184,31.18914134,32.68939731,33.24234905,36.13028306,35.31452359,49.41176471,52.66412537,59.88628287,62.76464796,59.84827662,63.56516135,65.34415526,63.93577071,,
Gibraltar,GIB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,,
Guinea,GIN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,44.03066813,42.73858921,41.37931034,53.65005794,38.53820598,39.2405565,36.90644422,35.30884691,25.65091038,29.66003045,22.60014754,24.04890327,32.26485569,25.89903129,39.69891699,21.12534561,32.05196498,30.70162908,36.71040937,36.10724896,38.15817932,11.8678065,,,
"Gambia, The",GMB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,100,99.97779751,99.88343753,99.7037436,99.51045147,99.34520025,99.29173281,99.16949455,99.02996335,98.79563895,98.76769691,98.11216865,97.98211696,97.87284705,97.99276078,98.3835926,98.57077229,98.57077229,98.57077229,98.36992512,98.36992512,98.39749306,,,
Guinea-Bissau,GNB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.0806142,98.0221519,98.0221519,92.91338583,92.91338583,92.91338583,92.91338583,,,
Equatorial Guinea,GNQ,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,93.10344828,90.32258065,85.71428571,84.375,81.81818182,79.41176471,77.41935484,74.07407407,84.09090909,86.53846154,89.70588235,70.67669173,70.67669173,72.34042553,77.4566474,78.45303867,79.6875,81.60377358,93.30143541,94.28571429,94.92753623,96.44670051,90.84699454,84.75390156,61.44473455,64.04926867,66.30901288,67.14178545,67.28212703,68.09116809,65.34372785,67.47404844,68.74585269,,
Greece,GRC,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,94.28906094,91.14058355,93.22659111,93.02010626,92.72597479,90.56603774,89.05960016,90.24272514,91.15888536,89.54908124,91.22448601,93.17927901,92.03779666,88.71406338,88.89562902,88.17227591,86.32318347,91.48922767,89.63748451,86.22432344,81.37967076,85.66525338,82.94099313,74.67805151,75.4170464,71.05679146,72.2216099,74.88691058,69.11306372,66.19298318,63.33547491,59.35666636,57.00018986,50.6010097,
Grenada,GRD,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,100,100,100,100,100,100,100,100,99.83273354,99.8033335,99.75626075,99.67746665,99.63578307,99.46388833,99.42216687,99.24706791,98.84332282,98.52934643,98.45803625,98.37508742,98.03257042,98.03426124,,,
Greenland,GRL,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,5.623508353,47.31053549,45.83166103,44.04550703,68.80115118,51.89114391,57.22091323,55.34696682,56.96742984,45.65315714,35.85509899,34.21023004,34.33559651,27.07272357,26.08805622,24.66640197,24.70806504,28.75474779,27.44314173,25.03582612,25.66752943,22.95782168,,,
Guatemala,GTM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,8.819277108,11.02873031,39.17638484,35.49213319,36.50254669,35.29061103,33.04157549,33.76186103,44.27737882,42.98668725,48.28042328,52.69507991,58.53413655,58.9704873,55.22038747,52.51584048,48.04065638,52.38095238,44.5859142,50.88979772,36.15202969,35.59838833,33.54871795,32.7480916,32.80742878,42.03270828,40.20403245,29.85339506,37.97620734,41.26600521,29.85764329,26.5435288,23.58604091,,
Guam,GUM,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,100,100,100,100,100,100,100,100,100,99.99550875,99.99104304,99.98576739,99.96681107,99.91414905,99.84520673,98.2023937,96.17684114,96.42923805,95.7055638,95.53178642,95.30426282,95.19922912,,,
Guyana,GUY,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,95.54867428,95.57721532,94.84871897,94.5061082,94.63041612,94.00176289,94.08602923,94.04494535,94.98597854,91.94160519,90.23090772,90.62791374,92.76851007,91.55469314,92.16097819,93.25919179,92.16187006,92.17470428,92.07488274,92.88743366,92.77398201,92.89382855,,,
High income,HIC,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,61.65013401,61.07294064,60.89580443,60.07676714,60.46339793,59.71564151,59.83370672,60.38338039,60.96753486,60.88142684,61.57904179,61.58942247,61.97891651,63.00622998,62.47962306,62.70787991,62.63856832,63.73386864,63.18685002,61.65508095,62.29876394,62.85480119,63.19587715,61.94533774,61.02626322,60.73654355,60.00225892,59.14520041,58.67651105,57.38386461,55.43259618,55.69395397,55.52441173,48.09720017,
"Hong Kong SAR, China",HKG,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99741047,99.89987677,99.89735221,99.89414438,99.89304813,99.87971849,99.88401464,99.89770867,99.88206068,99.80000526,99.75163399,99.74063167,99.73193282,99.63444354,99.51950415,99.28766088,99.07748566,,
Honduras,HND,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,1.724881414,1.449275362,6.44472898,11.8657299,22.18415418,38.67302053,33.51809586,33.51403061,43.68960469,36.25975474,38.02624385,50.2934422,59.45489629,59.99130246,68.90058716,66.58273381,62.89622956,62.16814159,61.1822885,53.45030922,53.10730464,55.59934765,54.89843147,57.53323486,59.45423811,55.70907483,51.77441836,42.5082298,36.973239,46.61534128,44.4850761,38.55215827,40.50242398,47.94347716,
Heavily indebted poor countries (HIPC),HPC,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,13.32635128,12.29741433,14.60835773,14.89214139,17.52330805,19.49494492,20.17152358,22.23665193,24.76828309,23.33861875,25.1090195,26.48058291,29.72379787,30.32012603,30.03755341,31.2872206,33.91578645,35.07659219,34.13803968,31.34731963,30.67714085,31.99333034,32.96343071,32.7171672,33.01208277,37.87370689,40.48535957,40.85786498,39.63547793,39.66783261,39.06114007,38.56551409,38.33474046,,
Croatia,HRV,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,55.60689733,35.45613016,51.07840935,52.22710163,37.98016642,38.64812419,29.56233778,42.76932084,47.31285988,43.46251637,42.62919954,43.64118979,53.66426558,58.36100211,44.77483917,45.56298435,48.10301219,61.38956645,53.82825227,43.7458194,36.89437659,52.36085466,49.56764296,33.24793624,25.81525749,32.69315093,33.15912637,38.94684136,27.62086421,33.7460815,35.00933881,30.11176857,36.24472574,29.79305627,
Haiti,HTI,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,20.60301508,25.42735043,24.11347518,24.72527473,17.08185053,48.88888889,55.04132231,66.94214876,53.84615385,41.97707736,48.26325411,52.35690236,52.46800731,52.3364486,52.46800731,52.3381295,52.45614035,67.09401709,62.75720165,71.28987517,74.38494935,87.74062817,79.83651226,86.5530303,91.19922631,91.82692308,93.27808471,87.61814745,80.82061069,83.27067669,85.70038911,86.7248062,81.4229249,,
Hungary,HUN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,50.96708398,53.38250509,55.14281206,57.34771381,57.33253767,57.98694809,58.74038188,59.6604232,61.77467061,61.94491436,58.85879912,60.34875738,60.67428161,66.66569044,61.79838614,55.87873364,57.92966898,58.19319319,56.80449719,48.65211095,49.33772176,48.56048197,46.42125018,39.62170727,35.47257083,36.53820817,38.55557645,39.65669148,38.06717186,37.77959231,37.10850272,35.48449612,33.50744393,27.69165846,
IBRD only,IBD,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,70.8794831,70.59439675,70.34832805,69.32661854,68.90149477,68.70449849,69.16712467,69.28955693,69.24702874,69.97870493,70.46369388,70.64817718,71.34655272,72.66108361,72.2262652,72.31934643,72.95942333,73.9308239,73.59938656,73.4043137,73.27794425,74.18129071,73.26206239,73.05171303,72.5972019,71.56147123,70.33261991,69.91174586,68.90838122,67.6378667,66.24451774,66.25295984,64.88100466,39.7641794,
IDA & IBRD total,IBT,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,69.9101642,69.62719621,69.40857712,68.43554864,67.9917484,67.93725843,68.45303861,68.65858504,68.64025484,69.3049433,69.80294915,69.96826445,70.64137458,71.82067939,71.49580661,71.5477819,72.27794172,73.26713085,73.00227552,72.7815827,72.55646074,73.4563702,72.58123653,72.34541379,71.95459363,71.01059933,69.90836621,69.4873158,68.48316961,67.26004395,65.91482121,65.87355766,64.53138986,39.55112514,
IDA total,IDA,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,52.47080581,52.16375161,52.50115363,52.11666843,51.48648649,54.01604192,55.27358312,56.89583964,57.37830865,56.93807402,58.3238142,58.29874906,58.55769969,56.68431263,58.34299886,57.37519444,59.33254642,59.94154389,60.63749986,59.89675376,57.33776928,57.63502033,57.28264833,56.38586097,57.40030182,58.76788021,60.80346523,60.2162189,59.0978028,58.89216039,58.86648604,57.76557467,56.77568323,10.27316382,
IDA blend,IDB,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,67.91636453,67.18470897,65.88534935,67.26580269,65.57824452,66.45057428,67.96294967,68.51499451,69.00266021,70.02742553,73.06946611,71.79169807,69.13560575,65.27933562,67.89547804,65.70070804,68.25739553,68.83818414,69.46137072,69.1349428,66.35849359,69.1327634,68.73990596,69.94065786,70.53266197,70.38572172,71.63804726,70.48090919,70.13875144,67.9687772,70.3115674,68.53250949,65.5419991,10.27316382,
Indonesia,IDN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,79.0828665,79.44295661,76.16168429,80.2246696,84.34323767,83.53831599,84.38469647,89.61283722,83.87654806,85.18762665,84.04393249,82.52513481,85.0467117,86.3614637,86.39348219,86.39446714,87.7412228,87.0961161,86.68416753,86.7669384,84.79706256,88.4564758,89.15002412,88.14305574,88.99954597,89.88871585,88.11722981,88.25202275,83.99377217,84.78428847,83.40359146,83.65562951,82.76262114,84.01744106,
IDA only,IDX,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,31.61778944,32.2468229,33.74251433,31.32528858,32.51844322,37.48872556,39.03989418,41.72086315,42.81864518,41.82906666,43.3270233,44.58654851,47.38738641,47.71100902,48.5459519,49.14896211,50.79031794,51.93877913,53.01925408,52.13712774,50.06723103,48.64192269,48.23378258,45.30365618,46.45001865,48.87459356,51.69223759,52.37197974,51.02356977,52.3435848,50.56807479,49.84477024,49.88552691,,
Isle of Man,IMN,"Electricity production from oil, gas and coal sources (% of total)",EG.ELC.FOSL.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
